order,timestamp_ms,video_id,flag_count,like_count,view_count,comment_count,title
1,0,ORIGINAL,0,0,0,0,[Unknown]
2,0.013926,26M-bU3wMBI,0,4170,114285,492,Allay Tag - Tutorial - New Mini-Game!
3,0.02138,qAIKvq0CB8I,0,12882,945375,855,51 Textures Minecraft Should REPLACE
4,0.036338,y7Ww7BUj8EA,0,15330,2184277,879,People You Won’t Believe ACTUALLY Exist!
,0.036338,[TOTAL TIME ELAPSED],,,,,
