order,timestamp_ms,video_id,flag_count,like_count,view_count,comment_count,title
1,0,ORIGINAL,0,0,0,0,[Unknown]
2,0.013425,26M-bU3wMBI,0,4170,114285,492,Allay Tag - Tutorial - New Mini-Game!
3,0.021029,2GloDDocH1I,0,2303,84050,439,The Minecraft YouTuber Who Went Missing
4,0.035676,xJs2sf8DWAk,0,6895,530097,198,28 Secret Things in Minecraft Education Edition
,0.035676,[TOTAL TIME ELAPSED],,,,,
